emailID,subscribe_channelID,subscribeWatch_time
Talya.Evangelia@gmail.com,20,2.55
Cherilyn.Schonfeld@gmail.com,146,9.45
Linet.Ricarda@gmail.com,95,8.72
Quintina.Tremayne@gmail.com,13,8.87
Gretal.Imelida@gmail.com,140,10.11
Quintina.Elo@gmail.com,132,4.23
Jan.Alexandr@gmail.com,17,7.52
Sherrie.Ries@gmail.com,122,3.16
Arlina.Lilas@gmail.com,46,1.9
Jacquetta.Brenn@gmail.com,57,6.91
Yvonne.Loring@gmail.com,22,1.46
Paulita.Phaidra@gmail.com,101,6.22
Fidelia.Kermit@gmail.com,45,1.75
Imojean.Vacuva@gmail.com,20,8.11
Gretal.Jacinda@gmail.com,68,5.98
Bibby.Leonard@gmail.com,112,7.07
Dorene.Harl@gmail.com,117,10.25
Jackie.Lea@gmail.com,59,10.2
Mariann.Brackely@gmail.com,108,3.2
Sophia.Charmine@gmail.com,21,5.91
Corry.Amand@gmail.com,30,10.8
Correy.Norvol@gmail.com,14,8.51
Almeta.Gombach@gmail.com,115,10.89
Sharai.Juliet@gmail.com,76,8.37
Harmonia.Thomasina@gmail.com,42,1.73
Glenda.Nickola@gmail.com,159,3.17
Riannon.Sperling@gmail.com,64,9.43
Ninnetta.Pernick@gmail.com,113,3.3
Binny.Alisia@gmail.com,78,1.03
Allyce.Fillbert@gmail.com,3,6.98
Cam.Marsden@gmail.com,162,5.94
Katharina.Merna@gmail.com,109,9.16
Adriana.Gwenore@gmail.com,131,10.85
Tracey.Ax@gmail.com,162,5.05
Ashlee.Janene@gmail.com,98,8.64
Marylou.Ioab@gmail.com,55,10.62
Lynnea.Bennie@gmail.com,59,6.79
Bill.Seligman@gmail.com,117,1.31
Blinni.Georas@gmail.com,92,1.13
Magdalena.Stevy@gmail.com,32,10.49
Michaelina.Bahr@gmail.com,88,8.91
Kial.Pascia@gmail.com,118,3.76
Margarette.Wind@gmail.com,72,1.77
Wynne.Tybald@gmail.com,102,4.6
Chere.Fadiman@gmail.com,20,6.31
Ulrike.Ioab@gmail.com,149,6.08
Molli.Dulciana@gmail.com,109,6.8
Molli.Konyn@gmail.com,157,6.66
Caritta.Granoff@gmail.com,2,6.91
Sheelagh.Raimondo@gmail.com,20,5.21
Sara-Ann.Johnsson@gmail.com,110,3.12
Emmey.Alcott@gmail.com,46,8.03
Kirbee.Lareena@gmail.com,116,9.86
Ebonee.Tippets@gmail.com,43,5.01
Vinita.Darrell@gmail.com,70,8.11
Modestia.Lalitta@gmail.com,40,8.42
Aryn.Grayce@gmail.com,44,5.61
Eve.Tice@gmail.com,43,3.89
Valera.Malvino@gmail.com,32,7.96
Codie.Destinee@gmail.com,140,6.44
Grier.Ajay@gmail.com,5,8.93
Halette.Avi@gmail.com,111,10.48
Florie.Sammons@gmail.com,90,6.6
Lita.Hailee@gmail.com,62,1.8
Sean.Shelba@gmail.com,7,9.25
Petronia.Myrilla@gmail.com,158,10.38
Kimmy.Elephus@gmail.com,49,3.35
Ernesta.Oriana@gmail.com,67,3.76
Carlie.Christal@gmail.com,65,2.01
Malina.Etom@gmail.com,165,2.36
Yetty.Dawkins@gmail.com,61,3.72
Fina.Jess@gmail.com,21,1.59
Halette.Neils@gmail.com,151,1.47
Constance.Ursulette@gmail.com,141,6.03
Kellen.McAdams@gmail.com,18,8.63
Philis.Annice@gmail.com,144,5.95
Lilith.Maisey@gmail.com,153,6.62
Tarra.Ioab@gmail.com,106,3.19
Caryl.Ephrem@gmail.com,71,1.65
Agathe.Lane@gmail.com,98,6.2
Joleen.Arquit@gmail.com,105,2.06
Ida.My@gmail.com,103,10.76
Olwen.Pond@gmail.com,20,4.15
Cecile.Swanhildas@gmail.com,94,10.61
Meg.Wind@gmail.com,80,7.11
Damaris.Manolo@gmail.com,89,6.68
Jany.Persse@gmail.com,162,8.71
Valli.Hunfredo@gmail.com,44,5.5
Cathie.Egbert@gmail.com,131,9.37
Zia.Masao@gmail.com,157,5.7
Margette.Creamer@gmail.com,120,3.71
Alameda.Horan@gmail.com,14,9.81
Fredericka.O'Neill@gmail.com,58,4.18
Felice.McLaughlin@gmail.com,127,8.94
Lanna.Bouchard@gmail.com,35,9.77
Rivalee.Morehouse@gmail.com,104,7.08
Loree.Thad@gmail.com,76,10.69
Xylina.Mathilde@gmail.com,141,6.73
Cam.Jess@gmail.com,139,2.98
Raquela.Abram@gmail.com,48,7.17
Henriette.Stephie@gmail.com,8,9.17
Maurene.Lemuela@gmail.com,23,7.14
Leeanne.Therine@gmail.com,61,2.88
Leeanne.Genna@gmail.com,82,1.6
Margarette.Frendel@gmail.com,116,6.58
Lanae.Gladstone@gmail.com,23,2.99
Katuscha.Gombach@gmail.com,139,6.18
Imojean.Behre@gmail.com,57,1.35
Lanae.Edee@gmail.com,90,1.88
Ursulina.Pitt@gmail.com,10,6.82
Adriana.Albertine@gmail.com,160,6.08
Amara.Thunell@gmail.com,61,8.64
Gwenneth.Albertine@gmail.com,55,9.84
Neila.Madox@gmail.com,126,2.72
Jasmina.Carleen@gmail.com,6,10.25
Tiffie.Havens@gmail.com,151,3.28
Marguerite.Natalia@gmail.com,79,1.29
Roxane.Kirstin@gmail.com,130,7.06
Carly.Byrne@gmail.com,162,2.7
Alie.Monk@gmail.com,142,4.84
Vevay.Goode@gmail.com,145,3.36
Ronna.Pauly@gmail.com,119,1.74
Calla.Bach@gmail.com,22,3.16
Lisette.Frendel@gmail.com,165,6.98
Cecile.Naashom@gmail.com,41,6.05
Rosene.Lewes@gmail.com,37,9.75
Ivett.Raseda@gmail.com,48,10.03
Jordan.Rese@gmail.com,18,1.33
Renae.Ioab@gmail.com,105,10.48
Lanna.Nikaniki@gmail.com,72,10.11
Arlena.Rheingold@gmail.com,57,1.7
Bernie.Niles@gmail.com,27,8.03
Hermione.Kermit@gmail.com,90,10.61
Frieda.Haldas@gmail.com,1,10.14
Estell.Cloris@gmail.com,33,10.91
Chickie.Vacuva@gmail.com,91,9.69
Ardenia.Hortensia@gmail.com,148,5.25
Maridel.Nadia@gmail.com,64,3.29
Cindelyn.Malanie@gmail.com,41,4.23
Beth.Carvey@gmail.com,149,10.37
Kathy.Elbertina@gmail.com,138,8.33
Elvira.Ammann@gmail.com,6,8.44
Tabbatha.Wind@gmail.com,67,10.46
Drucie.Nikaniki@gmail.com,126,5.11
Korrie.Klemperer@gmail.com,119,2.72
Jordan.Orpah@gmail.com,68,6.61
Lory.Jammal@gmail.com,166,4.64
Daryl.Narton@gmail.com,115,6.39
Darlleen.Jerold@gmail.com,91,8.85
Dode.Waldron@gmail.com,166,1.11
Dulce.Holtz@gmail.com,146,7.15
Marleah.Izaak@gmail.com,20,8.61
Nickie.Dimitris@gmail.com,164,7.78
Codie.Atonsah@gmail.com,30,8.51
Linet.Dex@gmail.com,145,6.86
Willetta.Susannah@gmail.com,95,9.65
Chickie.Erminia@gmail.com,122,8.68
Lita.Hartnett@gmail.com,144,1.35
Drucie.Fadiman@gmail.com,104,7.95
Feliza.Egbert@gmail.com,97,1.18
Ira.Hurley@gmail.com,61,4.06
Althea.Munn@gmail.com,121,6.2
Trixi.Neva@gmail.com,15,4.35
Thalia.Magdalen@gmail.com,114,7.47
Coral.Peg@gmail.com,150,10.66
Sashenka.Ahab@gmail.com,111,10.98
Monika.Hylan@gmail.com,108,3.47
Marylou.Parette@gmail.com,57,7.99
Nikki.Graig@gmail.com,18,10.7
Augustine.Amadas@gmail.com,33,4.95
Lanna.Lanita@gmail.com,141,5.21
Krystle.Bivins@gmail.com,87,3.74
Melanie.Natalia@gmail.com,83,6.6
Antonietta.Keily@gmail.com,76,3.59
Gianina.Chobot@gmail.com,55,10.66
Minne.Prouty@gmail.com,154,10.29
Raina.Jobi@gmail.com,119,1.88
Nelle.Krystle@gmail.com,114,2.9
Lulita.Ferrell@gmail.com,90,6.81
Darci.Poppy@gmail.com,58,6.21
Kassey.Raul@gmail.com,84,3.98
Yolane.Westphal@gmail.com,31,6.65
Viviene.Fontana@gmail.com,108,8.28
Mathilda.Cristi@gmail.com,87,4.91
Mureil.Ricarda@gmail.com,89,6.63
Annecorinne.Chesna@gmail.com,50,8.27
Michaelina.Mendez@gmail.com,19,1.95
Pamella.Marden@gmail.com,152,7.22
Eolanda.Esmaria@gmail.com,1,2.73
Kassey.Telfer@gmail.com,86,7.33
Celisse.Erlandson@gmail.com,127,5.01
Carilyn.Cloris@gmail.com,4,9.7
Carmencita.Pitt@gmail.com,19,7.99
Susette.Zuzana@gmail.com,147,6.58
Melisent.Lindemann@gmail.com,158,7.23
Jobi.Konyn@gmail.com,96,4.08
Emilia.Dimitris@gmail.com,153,10.66
Ulrike.An@gmail.com,131,2.69
Hyacinthe.Burnside@gmail.com,105,9.96
Berget.Eldrid@gmail.com,35,3.14
Joy.Bakerman@gmail.com,143,9.29
Hope.Ovid@gmail.com,82,5.11
Katharina.Smitt@gmail.com,46,5
Cyndie.Hazlett@gmail.com,115,4.42
Oona.Rhu@gmail.com,89,7.49
Ardeen.Sandye@gmail.com,164,10.6
Kathi.Anderea@gmail.com,51,3
Concettina.Garek@gmail.com,140,4.95
Winny.Friede@gmail.com,164,7.22
Adele.Raul@gmail.com,116,6.79
Starla.Maples@gmail.com,87,5.59
Jean.Angelis@gmail.com,77,8.43
Molli.Alisia@gmail.com,112,7.14
Clarice.Danby@gmail.com,28,6.35
Minne.Naor@gmail.com,71,1.76
Jenilee.Shaddock@gmail.com,107,6.37
Chandra.Arne@gmail.com,40,1.39
Anestassia.Fulmer@gmail.com,11,2.81
Blinni.Loleta@gmail.com,18,3.26
Maryellen.Dyche@gmail.com,116,6.21
Farrah.Podvin@gmail.com,117,6.67
Valeda.Nedrud@gmail.com,1,7.67
Daryl.Magdalen@gmail.com,125,5.86
Ethel.Luhe@gmail.com,158,2.85
Cristine.Skell@gmail.com,75,8.27
Maisey.Huggins@gmail.com,41,6.48
Blondelle.Stilwell@gmail.com,43,2.46
Maurene.Riordan@gmail.com,74,7.01
Cherrita.Imelida@gmail.com,55,1.85
Randa.Hepsibah@gmail.com,1,3.12
Claresta.Fiann@gmail.com,8,5.91
Sharai.Lewes@gmail.com,117,9.97
Cam.Lacombe@gmail.com,92,6.09
Tobe.Aldric@gmail.com,80,1.54
Tarra.Burnside@gmail.com,80,10.77
Cam.Modie@gmail.com,137,8.19
Augustine.Baptlsta@gmail.com,1,3.48
Kamilah.Montgomery@gmail.com,73,7.92
Ardenia.Dulciana@gmail.com,83,1.15
Nicoli.Herrera@gmail.com,7,6.4
Phedra.Eachern@gmail.com,119,9.05
Shell.Ricarda@gmail.com,52,1.84
Rhea.Saree@gmail.com,27,9.67
Bobinette.Ciapas@gmail.com,23,2.94
Leanna.Ludewig@gmail.com,27,6.36
Jeanna.Erlandson@gmail.com,83,6.33
Abbie.Ashely@gmail.com,21,4.64
Lanae.Hanleigh@gmail.com,5,1.01
Ketti.Gordon@gmail.com,112,5.04
Fredericka.Chaing@gmail.com,72,1.11
Aubrie.Westphal@gmail.com,51,2.25
Estell.Gaspard@gmail.com,38,5.46
Mariann.Shanley@gmail.com,92,5.71
Amara.Merna@gmail.com,50,2.47
Dorice.Mandler@gmail.com,76,5.44
Marita.Xerxes@gmail.com,24,1.17
Vivia.Melan@gmail.com,152,2.49
Tarra.Flita@gmail.com,112,9.78
Imojean.Pandolfi@gmail.com,97,5.25
Helsa.Killigrew@gmail.com,150,2.26
Peri.Croix@gmail.com,81,3.22
Kathi.Brodench@gmail.com,149,6.12
Sybille.Maiah@gmail.com,133,6.93
Audrie.Bartlett@gmail.com,149,6.33
Vevay.Konyn@gmail.com,70,6.7
Rebeca.Capello@gmail.com,61,10.03
Stephanie.Schroth@gmail.com,5,7.09
Briney.Cornelia@gmail.com,151,9.38
Genevra.Desai@gmail.com,114,10.07
Tani.Bohlin@gmail.com,143,9.31
Katuscha.Sperling@gmail.com,11,5.21
Joeann.Ranjiv@gmail.com,100,7.6
Valeda.Kress@gmail.com,46,6.02
Shel.Pernick@gmail.com,57,5.3
Fanchon.Kaja@gmail.com,27,2.69
Ethel.Girardo@gmail.com,19,8.37
Shirlee.Martsen@gmail.com,35,1.13
Averyl.Rillings@gmail.com,2,1.54
Nicoli.Friede@gmail.com,130,10.87
Emma.Jefferey@gmail.com,33,7.64
Emelina.Laverne@gmail.com,32,8.93
Corry.Hillel@gmail.com,32,4.89
Ardys.Christal@gmail.com,92,6.08
Gabriellia.Haymes@gmail.com,37,3.73
Kristan.Ries@gmail.com,102,4.18
Dode.Bow@gmail.com,137,3.34
Gerianna.Alexandr@gmail.com,138,1.55
Sissy.Erminia@gmail.com,30,1.01
Dyann.McAdams@gmail.com,135,6.84
Mary.Brunell@gmail.com,56,5.3
Coral.Diann@gmail.com,29,5.31
Babita.Gaynor@gmail.com,21,10.96
Genovera.Klemperer@gmail.com,76,8.91
Jany.Arne@gmail.com,126,4.39
Cathie.Howlyn@gmail.com,76,10.8
Evaleen.Faro@gmail.com,123,1.34
Corina.Cosenza@gmail.com,3,4.55
Ketti.Orlene@gmail.com,108,2.1
Desirae.Love@gmail.com,153,3.95
Orelia.Kathie@gmail.com,16,5.02
Lynnea.Florina@gmail.com,87,9.91
Cindelyn.Lory@gmail.com,134,3.82
Dorice.Aprile@gmail.com,70,1.51
Karina.Plato@gmail.com,12,5.12
Orsola.Hathaway@gmail.com,97,7.32
Renae.Adlare@gmail.com,85,5.88
Emelina.Raimondo@gmail.com,101,3.47
Sarette.Truc@gmail.com,76,9.27
Doro.Calhoun@gmail.com,94,1.01
Brietta.Genna@gmail.com,147,6.05
Karina.Harl@gmail.com,58,10.72
Corly.Gaspard@gmail.com,161,4.83
Elora.Sundin@gmail.com,19,10.11
Fidelia.Lea@gmail.com,26,2.29
Claresta.Secrest@gmail.com,44,10.94
Cam.Fitzsimmons@gmail.com,151,8.76
Daphne.Tamar@gmail.com,99,9.19
Aaren.Mike@gmail.com,156,8.41
Yetty.Carri@gmail.com,16,9.87
Rosaline.Vorster@gmail.com,3,10.86
Marline.Thornburg@gmail.com,57,2.33
Jenilee.Ricki@gmail.com,155,4.41
Marguerite.Bivins@gmail.com,36,7.55
Marcy.Daegal@gmail.com,57,9.72
Mallory.Pond@gmail.com,20,5.34
Rosabelle.Zenas@gmail.com,117,5.28
Clementine.Brieta@gmail.com,144,2.86
Tersina.Alarise@gmail.com,87,4.51
Karina.Virgin@gmail.com,40,8.49
Dyann.Francene@gmail.com,96,1.63
Corly.Docilla@gmail.com,32,7.07
Maurene.Hanleigh@gmail.com,47,6.91
Ardeen.Waldron@gmail.com,65,8.8
Kelly.Olympium@gmail.com,158,2.76
Constance.Krystle@gmail.com,60,4.74
Claudina.Arathorn@gmail.com,19,2.68
Sharai.Uund@gmail.com,161,1.53
Bertine.Sasnett@gmail.com,131,3.92
Devina.Rubie@gmail.com,119,9.55
Harmonia.Roumell@gmail.com,108,5.68
Phylis.Yorick@gmail.com,116,10.65
Renae.Dunkin@gmail.com,97,1.24
Elbertina.Oster@gmail.com,11,8.22
Jinny.Phyllis@gmail.com,138,10.04
Mara.Meli@gmail.com,131,4.29
Korrie.Valerio@gmail.com,71,5.04
Goldie.Sikorski@gmail.com,67,7.61
Tabbatha.Fillbert@gmail.com,121,8.64
Marti.Imelida@gmail.com,156,6.69
Desirae.Pernick@gmail.com,128,1.02
Inga.Lorenz@gmail.com,46,3.02
Jennica.Lewes@gmail.com,165,3.42
Merci.Zaslow@gmail.com,155,1.99
Madelle.Barrus@gmail.com,7,1.59
Janis.Smitt@gmail.com,76,4.43
Brana.Screens@gmail.com,134,1.87
Danny.Brodench@gmail.com,85,3.52
Pearline.Saree@gmail.com,94,6.36
Jenilee.Radu@gmail.com,51,1.44
Delilah.Susannah@gmail.com,29,9.64
Ermengarde.Adalbert@gmail.com,150,8.18
Ebonee.Pulsifer@gmail.com,121,6.08
Deedee.Angelis@gmail.com,102,8.18
Nariko.Dahlia@gmail.com,164,3.16
Hyacinthe.Guthrie@gmail.com,26,3.52
Berget.Sancho@gmail.com,21,8.85
Margette.Maurine@gmail.com,32,9.28
Maye.Cath@gmail.com,17,6.36
Edith.Ciapas@gmail.com,139,6.51
Dode.Callista@gmail.com,102,4.63
Flory.Tybald@gmail.com,93,9.31
Brynna.Christine@gmail.com,49,7.13
Edith.McGrody@gmail.com,14,4.75
Shannah.Clie@gmail.com,112,2.34
Bertine.Giff@gmail.com,113,4.5
Ninnetta.Dielu@gmail.com,46,4.65
Romona.Boehike@gmail.com,125,6.36
Tamqrah.Nicoline@gmail.com,39,3.44
Oona.Anton@gmail.com,32,4.24
Dorthy.Chandler@gmail.com,71,8.77
Oona.Boehike@gmail.com,115,3.12
Binny.Brenn@gmail.com,103,9.22
Siana.Odell@gmail.com,121,7.9
Marinna.Vilma@gmail.com,73,7.13
Carol-Jean.Lunsford@gmail.com,153,5.12
Letizia.Leary@gmail.com,119,1.27
Luci.Chapland@gmail.com,16,7.94
Fayre.Jotham@gmail.com,13,9.18
Laure.Lemuela@gmail.com,15,1.45
Veda.Chesna@gmail.com,13,4.01
Aigneis.Bonilla@gmail.com,130,3.96
Brena.Heisel@gmail.com,1,4.35
Heddie.Wesle@gmail.com,105,6.47
Ivett.Weitman@gmail.com,135,1.44
Jany.Rosemary@gmail.com,143,1.76
Elyssa.Amasa@gmail.com,74,7.23
Andree.Bearnard@gmail.com,157,3.63
Emma.Ephrem@gmail.com,148,5.21
Rayna.Therine@gmail.com,56,9.09
Britni.Gamaliel@gmail.com,148,6.11
Jean.Imelida@gmail.com,90,10.71
Marjie.Docilla@gmail.com,140,5.43
Shaine.Hanshaw@gmail.com,48,5.57
Christy.Kirstin@gmail.com,4,2.34
Tami.Bronk@gmail.com,154,10.22
Chandra.Agle@gmail.com,7,7.81
Odessa.Etom@gmail.com,75,2.41
Mallory.Adrienne@gmail.com,118,8.22
Xylina.Berriman@gmail.com,38,2.06
Libbie.Ackerley@gmail.com,93,4.91
Marnia.Giff@gmail.com,98,7.48
Nananne.Sibyls@gmail.com,152,5.49
Courtnay.Carolin@gmail.com,141,6.31
Beatriz.Ader@gmail.com,92,2.32
Charissa.Salchunas@gmail.com,76,6.94
Ardenia.Pelagias@gmail.com,14,9.89
Lynea.Bearnard@gmail.com,36,4.06
Alexine.Euridice@gmail.com,11,7.22
Juliane.Rodmann@gmail.com,13,4.09
Dode.Cherianne@gmail.com,52,6.26
Marti.Gino@gmail.com,16,8.33
Agathe.Sidonius@gmail.com,154,4.18
Rubie.Kinnard@gmail.com,39,5.15
Althea.Oneida@gmail.com,109,7.76
Averyl.Docilla@gmail.com,38,10.78
Caryl.Dominy@gmail.com,105,6.19
Tomasina.Henrie@gmail.com,52,7.86
Vinita.Fink@gmail.com,132,6.32
Celestyna.Pierette@gmail.com,66,6.14
Tatiania.Kalinda@gmail.com,86,3.66
Lucille.Madelene@gmail.com,92,7.81
Fayre.Yate@gmail.com,106,4.12
Leanna.Skell@gmail.com,47,2.91
Georgetta.Tatianas@gmail.com,51,4.54
Robbi.Cecile@gmail.com,96,8.16
Carly.Colbert@gmail.com,122,1.92
Frieda.Arne@gmail.com,110,6.68
Jemie.Trey@gmail.com,154,7.23
Yvonne.Deny@gmail.com,53,1.4
Max.Capello@gmail.com,134,7.17
Winifred.Rolf@gmail.com,26,5.31
Sibella.Uird@gmail.com,43,3.88
Emma.Allare@gmail.com,58,1.9
Modestia.Palocz@gmail.com,51,1.87
Carol-Jean.Sabella@gmail.com,51,7.11
Aili.Radu@gmail.com,47,7.37
Cissiee.Wind@gmail.com,133,10.84
Steffane.Zitvaa@gmail.com,87,9.04
Robinia.Hanleigh@gmail.com,109,5.29
Barbara.Pitt@gmail.com,147,1.54
Aimil.Mike@gmail.com,76,1.87
Rivalee.Prober@gmail.com,151,10.22
Louella.Rosette@gmail.com,136,2.27
Alia.Fiann@gmail.com,57,9.97
Basia.Hunfredo@gmail.com,89,8.01
Letizia.Girardo@gmail.com,6,6.06
Cyb.Bethany@gmail.com,30,1.43
Christal.Stilwell@gmail.com,83,4.86
Allyce.Kermit@gmail.com,26,6.99
Elora.Rossner@gmail.com,142,6.36
Gilligan.Olympium@gmail.com,158,7.71
Heida.Ranjiv@gmail.com,142,10.84
Jan.Hylan@gmail.com,17,6.8
Carlie.Lytton@gmail.com,165,10.98
Maye.Teddman@gmail.com,4,10.17
Cecile.O'Rourke@gmail.com,125,7.9
Cam.Helfand@gmail.com,36,1.79
Jere.Garrison@gmail.com,68,4.74
Nadine.Clara@gmail.com,107,2.75
Desirae.Alabaster@gmail.com,163,4.16
Janeczka.Libna@gmail.com,133,7.68
Gilligan.Hieronymus@gmail.com,65,2.4
Kore.Loring@gmail.com,24,10.76
Maye.Stuart@gmail.com,13,7.12
Ottilie.Goth@gmail.com,77,6.89
Yolane.Solitta@gmail.com,106,4.46
Jordan.Himelman@gmail.com,89,5.06
Dorice.Ursulette@gmail.com,72,3.81
Tamqrah.Anis@gmail.com,75,1.74
Ashlee.Pettiford@gmail.com,50,9.58
Mellicent.Maribeth@gmail.com,106,9.73
Kamilah.Bandeen@gmail.com,56,3.08
Tina.Fairweather@gmail.com,11,10.92
Elyssa.Lalitta@gmail.com,3,8.07
Netty.Garrison@gmail.com,72,4.56
Brooks.Letsou@gmail.com,54,8.93
Sybille.Goth@gmail.com,115,10.03
Ottilie.Kunin@gmail.com,43,2.16
Ilse.Posner@gmail.com,92,2.56
Phedra.Skurnik@gmail.com,119,3.11
Gaylene.Clara@gmail.com,48,5.19
Kaja.Whiffen@gmail.com,166,10.42
Leia.Federica@gmail.com,52,7.26
Carree.Tamsky@gmail.com,130,5.03
Josephine.Palocz@gmail.com,10,9.04
Beth.Konyn@gmail.com,30,9.37
Jorry.Telfer@gmail.com,19,6.11
Hollie.Charmine@gmail.com,93,4.37
Wanda.Graig@gmail.com,148,7.15
Karly.Suk@gmail.com,145,5.78
Harrietta.Zuzana@gmail.com,151,1.96
Marleah.Zrike@gmail.com,103,4.03
Elora.Yerkovich@gmail.com,68,5.47
Audrie.Deegan@gmail.com,46,8.44
Andeee.Delacourt@gmail.com,129,1.94
Wanda.Anestassia@gmail.com,134,4.41
Daphne.Aurelio@gmail.com,124,2.16
Pearline.Lorenz@gmail.com,100,6.93
Amii.Sawtelle@gmail.com,150,4.44
Tabbatha.Francyne@gmail.com,143,10.9
Daune.Carlson@gmail.com,64,6.11
Cassandra.Helfand@gmail.com,61,9.84
Jolyn.Cullin@gmail.com,109,5.98
Jaclyn.Olin@gmail.com,105,2.16
Lanna.Ruvolo@gmail.com,22,1.47
Janeczka.Land@gmail.com,21,6.11
Janey.Kellby@gmail.com,75,10.46
Mary.Sperling@gmail.com,90,4.42
Beth.Thad@gmail.com,59,7.53
Ernesta.Grayce@gmail.com,135,3.29
Calla.Secrest@gmail.com,82,9.97
Diena.Santoro@gmail.com,82,2.32
Candy.Clie@gmail.com,78,4.82
Corly.Ellord@gmail.com,84,6.03
Lacie.Natica@gmail.com,116,9
Jsandye.Grobe@gmail.com,100,10.29
Candy.Joli@gmail.com,17,7.46
Clarice.Chapland@gmail.com,21,4.38
Valera.Berl@gmail.com,106,8.95
Annecorinne.Rolf@gmail.com,145,10
Cassandra.Barney@gmail.com,25,6.69
Helena.Sharl@gmail.com,91,9.8
Carmencita.Cottle@gmail.com,143,5.53
Abbie.Lane@gmail.com,113,6.11
Tressa.Artie@gmail.com,64,4.29
Corly.Louanna@gmail.com,163,6.83
Shaylyn.Cosenza@gmail.com,107,1.42
Rebeca.Goddard@gmail.com,118,1.09
Lonnie.Hanleigh@gmail.com,62,8.9
Jacenta.Payson@gmail.com,37,5.01
Lexine.Gaal@gmail.com,127,6.54
Agnese.Claudine@gmail.com,147,9.62
Lanae.Hull@gmail.com,19,9.42
Allis.Lilybelle@gmail.com,163,2.27
Leia.Estella@gmail.com,12,4.3
Karolina.Manolo@gmail.com,123,6
Brynna.Bord@gmail.com,35,4.55
Lesly.Amethist@gmail.com,143,4.76
Nariko.Ingra@gmail.com,15,4.96
Brietta.Emmaline@gmail.com,94,3.54
Celene.Dreda@gmail.com,86,9.34
Krystle.Fiann@gmail.com,71,7.73
Donetta.Devlen@gmail.com,13,10.33
Hildegaard.Imelida@gmail.com,67,4.1
Daune.Noam@gmail.com,16,10.15
Carmencita.Smitt@gmail.com,96,8.83
Carmencita.Riva@gmail.com,120,1.43
Pierette.Tristram@gmail.com,82,1.2
Cathyleen.Ledah@gmail.com,70,10.28
Livvyy.Othilia@gmail.com,16,9.26
Petronia.Markman@gmail.com,102,7.68
Maridel.Klemperer@gmail.com,124,1.52
Alameda.Barney@gmail.com,129,10.88
Allis.Dawkins@gmail.com,23,7.09
Wendi.Concha@gmail.com,111,6.48
Fidelia.Malanie@gmail.com,14,4.22
Allis.Han@gmail.com,39,7.08
Elie.Winnick@gmail.com,86,3.94
Brianna.Havens@gmail.com,123,10.47
Elvira.Markman@gmail.com,72,2.06
Kalina.Laurianne@gmail.com,69,9.73
Imojean.Chem@gmail.com,28,6.05
Sarette.Nikaniki@gmail.com,31,9.31
Kate.Cullin@gmail.com,38,8.02
Ivett.Jena@gmail.com,121,5.16
Zia.Flita@gmail.com,135,2.03
Shell.Wesle@gmail.com,122,7.08
Hyacinthe.Engdahl@gmail.com,58,9.39
Gisela.Stanwood@gmail.com,118,10.84
Carolina.Bahr@gmail.com,61,3.34
Jennica.Edmund@gmail.com,130,6.15
Peri.Chauncey@gmail.com,43,1.19
Ebonee.Bluh@gmail.com,164,5.97
Ashlee.Aaberg@gmail.com,38,5.76
Dede.Land@gmail.com,71,2.37
Berget.Guildroy@gmail.com,76,1.16
Fidelia.Bivins@gmail.com,161,3.04
Norine.Robertson@gmail.com,48,4.2
Mady.Robertson@gmail.com,86,3.46
Vita.Ulphia@gmail.com,23,10.17
Ebonee.Amadas@gmail.com,47,10.47
Dolli.Faro@gmail.com,3,2.66
Jean.Roumell@gmail.com,60,6.64
Dominga.Chapland@gmail.com,100,1.55
Celisse.Alwin@gmail.com,154,10.49
Riannon.Ezar@gmail.com,123,5.69
Arlena.Craggie@gmail.com,37,8.08
Dagmar.Carey@gmail.com,149,6.06
Viviene.Valerio@gmail.com,156,10.5
Regina.Brunell@gmail.com,65,3.5
Catharine.Jenness@gmail.com,22,2.59
Cathie.Hathaway@gmail.com,39,8.22
Carilyn.Graig@gmail.com,19,10.18
Ursulina.Goddard@gmail.com,48,5.09
Dulcinea.Kenney@gmail.com,72,6.73
Elbertina.Henrie@gmail.com,55,4.4
Theodora.Brady@gmail.com,41,1.38
Trudie.Meter@gmail.com,158,5.67
Larine.Lowry@gmail.com,59,7.18
Elora.Boehike@gmail.com,30,5.69
Nicoli.Malina@gmail.com,139,9.67
Gerianna.Roscoe@gmail.com,82,3.24
Paule.Payson@gmail.com,70,7.21
Tatiania.Pip@gmail.com,58,7.29
Janenna.Zitvaa@gmail.com,30,2.92
Vinita.Rudolph@gmail.com,130,4.85
Margalo.Ahab@gmail.com,30,2.38
Genevra.Erskine@gmail.com,74,9.85
Tamqrah.Montgomery@gmail.com,102,5.66
Caressa.Ackerley@gmail.com,35,4.58
Marinna.Rossner@gmail.com,48,6.56
Grier.Robertson@gmail.com,26,7.67
Lindie.O'Neill@gmail.com,76,6.42
Melisent.Ader@gmail.com,53,6.48
Edith.Toor@gmail.com,145,9.03
Micheline.Lymann@gmail.com,33,6.74
Ashlee.Arquit@gmail.com,120,3.24
Christian.Corabella@gmail.com,90,6.62
Paulita.Hull@gmail.com,152,8.55
Valli.Hoenack@gmail.com,29,3.6
Mathilda.Oster@gmail.com,9,6.34
Maye.Konyn@gmail.com,138,1.55
Nananne.Calhoun@gmail.com,115,3.1
Blinni.Phi@gmail.com,162,2.33
Oralee.Gaspard@gmail.com,27,2.62
