emailID,commentchannelID,commentWatch_time
Nikki.Lanita@gmail.com,73,851.11
Talya.Evangelia@gmail.com,51,715.03
Cherilyn.Schonfeld@gmail.com,138,37.67
Linet.Ricarda@gmail.com,149,73.14
Quintina.Tremayne@gmail.com,114,637.34
Gretal.Imelida@gmail.com,149,45.96
Quintina.Elo@gmail.com,34,338.72
Jan.Alexandr@gmail.com,84,372.4
Sherrie.Ries@gmail.com,153,723.41
Arlina.Lilas@gmail.com,13,991.29
Jacquetta.Brenn@gmail.com,68,267.09
Yvonne.Loring@gmail.com,10,691.11
Paulita.Phaidra@gmail.com,138,856.67
Fidelia.Kermit@gmail.com,20,851.08
Imojean.Vacuva@gmail.com,75,648.59
Gretal.Jacinda@gmail.com,83,887.56
Bibby.Leonard@gmail.com,66,307.16
Dorene.Harl@gmail.com,164,642.36
Jackie.Lea@gmail.com,39,479.94
Mariann.Brackely@gmail.com,164,229.75
Sophia.Charmine@gmail.com,129,274.46
Corry.Amand@gmail.com,104,132.14
Correy.Norvol@gmail.com,40,668.85
Almeta.Gombach@gmail.com,1,14.54
Sharai.Juliet@gmail.com,136,519.99
Harmonia.Thomasina@gmail.com,95,387.06
Glenda.Nickola@gmail.com,31,445.86
Riannon.Sperling@gmail.com,103,105.3
Ninnetta.Pernick@gmail.com,21,89.73
Binny.Alisia@gmail.com,61,338.58
Allyce.Fillbert@gmail.com,88,589.01
Cam.Marsden@gmail.com,61,756.23
Katharina.Merna@gmail.com,151,892.93
Adriana.Gwenore@gmail.com,53,431.7
Tracey.Ax@gmail.com,157,169.99
Ashlee.Janene@gmail.com,125,49.32
Marylou.Ioab@gmail.com,142,180.58
Lynnea.Bennie@gmail.com,19,433.07
Bill.Seligman@gmail.com,69,572
Blinni.Georas@gmail.com,121,18.48
Magdalena.Stevy@gmail.com,100,966.64
Michaelina.Bahr@gmail.com,115,796.59
Kial.Pascia@gmail.com,14,521.61
Margarette.Wind@gmail.com,103,964.83
Wynne.Tybald@gmail.com,16,389.64
Chere.Fadiman@gmail.com,12,308.38
Ulrike.Ioab@gmail.com,121,59.6
Molli.Dulciana@gmail.com,32,125.65
Molli.Konyn@gmail.com,88,454.36
Caritta.Granoff@gmail.com,94,475.72
Sheelagh.Raimondo@gmail.com,144,677.17
Sara-Ann.Johnsson@gmail.com,47,236.36
Emmey.Alcott@gmail.com,95,140.08
Kirbee.Lareena@gmail.com,34,714.41
Ebonee.Tippets@gmail.com,86,301.75
Vinita.Darrell@gmail.com,145,722.51
Modestia.Lalitta@gmail.com,40,176.88
Aryn.Grayce@gmail.com,31,598.65
Eve.Tice@gmail.com,146,61.29
Valera.Malvino@gmail.com,13,289.89
Codie.Destinee@gmail.com,46,709.32
Grier.Ajay@gmail.com,38,311.38
Halette.Avi@gmail.com,148,985.2
Florie.Sammons@gmail.com,43,953.95
Lita.Hailee@gmail.com,113,45.74
Sean.Shelba@gmail.com,142,617.97
Petronia.Myrilla@gmail.com,34,450.02
Kimmy.Elephus@gmail.com,65,795.17
Ernesta.Oriana@gmail.com,126,750.21
Carlie.Christal@gmail.com,112,33.57
Malina.Etom@gmail.com,18,804.54
Yetty.Dawkins@gmail.com,82,399.33
Fina.Jess@gmail.com,116,256.23
Halette.Neils@gmail.com,34,560.07
Constance.Ursulette@gmail.com,108,370.22
Kellen.McAdams@gmail.com,29,549.51
Philis.Annice@gmail.com,41,437.36
Lilith.Maisey@gmail.com,124,802.45
Tarra.Ioab@gmail.com,158,663.7
Caryl.Ephrem@gmail.com,147,673.18
Agathe.Lane@gmail.com,111,900.41
Joleen.Arquit@gmail.com,81,487.92
Ida.My@gmail.com,12,545.5
Olwen.Pond@gmail.com,60,819.13
Cecile.Swanhildas@gmail.com,117,946.62
Meg.Wind@gmail.com,22,579.41
Damaris.Manolo@gmail.com,153,1000.35
Jany.Persse@gmail.com,94,579.11
Valli.Hunfredo@gmail.com,69,363.02
Cathie.Egbert@gmail.com,16,617.93
Zia.Masao@gmail.com,83,777.63
Margette.Creamer@gmail.com,44,653.52
Alameda.Horan@gmail.com,21,762.91
Fredericka.O'Neill@gmail.com,105,773.17
Felice.McLaughlin@gmail.com,96,558.94
Lanna.Bouchard@gmail.com,152,226.97
Rivalee.Morehouse@gmail.com,34,206.88
Loree.Thad@gmail.com,93,657.52
Xylina.Mathilde@gmail.com,79,171.77
Cam.Jess@gmail.com,3,663.73
Raquela.Abram@gmail.com,67,13.33
Henriette.Stephie@gmail.com,93,384.66
Maurene.Lemuela@gmail.com,22,434.8
Leeanne.Therine@gmail.com,134,853.79
Leeanne.Genna@gmail.com,57,481.38
Margarette.Frendel@gmail.com,98,396.9
Lanae.Gladstone@gmail.com,61,45.1
Katuscha.Gombach@gmail.com,140,100.59
Imojean.Behre@gmail.com,10,10.14
Lanae.Edee@gmail.com,1,93.61
Ursulina.Pitt@gmail.com,138,192.12
Adriana.Albertine@gmail.com,18,346.11
Amara.Thunell@gmail.com,98,116.49
Gwenneth.Albertine@gmail.com,46,757.66
Neila.Madox@gmail.com,124,561.72
Jasmina.Carleen@gmail.com,40,589.38
Tiffie.Havens@gmail.com,25,678.62
Marguerite.Natalia@gmail.com,92,216.07
Roxane.Kirstin@gmail.com,14,460.4
Carly.Byrne@gmail.com,13,356.05
Alie.Monk@gmail.com,128,990.14
Vevay.Goode@gmail.com,82,983.18
Ronna.Pauly@gmail.com,22,431.19
Calla.Bach@gmail.com,6,411.02
Lisette.Frendel@gmail.com,85,616.89
Cecile.Naashom@gmail.com,14,725.51
Rosene.Lewes@gmail.com,76,307.9
Ivett.Raseda@gmail.com,139,622.2
Jordan.Rese@gmail.com,143,128.61
Renae.Ioab@gmail.com,16,648.08
Lanna.Nikaniki@gmail.com,26,699.02
Arlena.Rheingold@gmail.com,106,613.2
Bernie.Niles@gmail.com,94,121.15
Hermione.Kermit@gmail.com,48,777.58
Frieda.Haldas@gmail.com,122,698.19
Estell.Cloris@gmail.com,87,295.49
Chickie.Vacuva@gmail.com,125,185.17
Ardenia.Hortensia@gmail.com,156,516.51
Maridel.Nadia@gmail.com,96,831.62
Cindelyn.Malanie@gmail.com,143,847.84
Beth.Carvey@gmail.com,119,233.44
Kathy.Elbertina@gmail.com,62,217.61
Elvira.Ammann@gmail.com,16,312.56
Tabbatha.Wind@gmail.com,97,1.3
Drucie.Nikaniki@gmail.com,81,524.51
Korrie.Klemperer@gmail.com,164,462.7
Jordan.Orpah@gmail.com,43,135.4
Lory.Jammal@gmail.com,16,56.69
Daryl.Narton@gmail.com,21,147.4
Darlleen.Jerold@gmail.com,110,363.44
Dode.Waldron@gmail.com,109,754.28
Dulce.Holtz@gmail.com,71,166.65
Marleah.Izaak@gmail.com,30,220.45
Nickie.Dimitris@gmail.com,29,328.39
Codie.Atonsah@gmail.com,142,132.52
Linet.Dex@gmail.com,1,891.1
Willetta.Susannah@gmail.com,160,305.99
Chickie.Erminia@gmail.com,77,532.65
Lita.Hartnett@gmail.com,155,726.76
Drucie.Fadiman@gmail.com,105,87.94
Feliza.Egbert@gmail.com,105,297.88
Ira.Hurley@gmail.com,2,883.91
Althea.Munn@gmail.com,90,46.26
Trixi.Neva@gmail.com,61,129.52
Thalia.Magdalen@gmail.com,158,777.07
Coral.Peg@gmail.com,89,410.94
Sashenka.Ahab@gmail.com,166,106.33
Monika.Hylan@gmail.com,132,165.72
Marylou.Parette@gmail.com,38,358.16
Nikki.Graig@gmail.com,106,363.92
Augustine.Amadas@gmail.com,46,19.8
Lanna.Lanita@gmail.com,139,875.85
Krystle.Bivins@gmail.com,138,572.3
Melanie.Natalia@gmail.com,87,592.67
Antonietta.Keily@gmail.com,116,555.72
Gianina.Chobot@gmail.com,31,207.19
Minne.Prouty@gmail.com,85,789.89
Raina.Jobi@gmail.com,103,169.92
Nelle.Krystle@gmail.com,4,10.51
Lulita.Ferrell@gmail.com,156,697.74
Darci.Poppy@gmail.com,132,68.32
Kassey.Raul@gmail.com,165,922.38
Yolane.Westphal@gmail.com,30,793.57
Viviene.Fontana@gmail.com,24,429.24
Mathilda.Cristi@gmail.com,138,694.92
Mureil.Ricarda@gmail.com,29,431.47
Annecorinne.Chesna@gmail.com,138,191.39
Michaelina.Mendez@gmail.com,21,891.08
Pamella.Marden@gmail.com,116,521.56
Eolanda.Esmaria@gmail.com,84,829.23
Kassey.Telfer@gmail.com,14,324.32
Celisse.Erlandson@gmail.com,139,734.86
Carilyn.Cloris@gmail.com,45,427.69
Carmencita.Pitt@gmail.com,39,517.62
Susette.Zuzana@gmail.com,144,300.84
Melisent.Lindemann@gmail.com,103,243.66
Jobi.Konyn@gmail.com,31,677.79
Emilia.Dimitris@gmail.com,93,750.4
Ulrike.An@gmail.com,145,238.27
Hyacinthe.Burnside@gmail.com,57,868.44
Berget.Eldrid@gmail.com,23,622.38
Joy.Bakerman@gmail.com,54,118.88
Hope.Ovid@gmail.com,124,802.62
Katharina.Smitt@gmail.com,7,964.3
Cyndie.Hazlett@gmail.com,137,500.86
Oona.Rhu@gmail.com,26,211.01
Ardeen.Sandye@gmail.com,138,933
Kathi.Anderea@gmail.com,40,781.86
Concettina.Garek@gmail.com,75,904.42
Winny.Friede@gmail.com,136,875.79
Adele.Raul@gmail.com,84,530.12
Starla.Maples@gmail.com,83,426.4
Jean.Angelis@gmail.com,85,95.75
Molli.Alisia@gmail.com,118,759.51
Clarice.Danby@gmail.com,61,255.26
Minne.Naor@gmail.com,99,58.74
Jenilee.Shaddock@gmail.com,139,235.18
Chandra.Arne@gmail.com,34,873.23
Anestassia.Fulmer@gmail.com,58,183.09
Blinni.Loleta@gmail.com,156,740.41
Maryellen.Dyche@gmail.com,116,293.48
Farrah.Podvin@gmail.com,144,731.86
Valeda.Nedrud@gmail.com,84,137.83
Daryl.Magdalen@gmail.com,83,929.89
Ethel.Luhe@gmail.com,131,766.65
Cristine.Skell@gmail.com,16,603.58
Maisey.Huggins@gmail.com,123,666.18
Blondelle.Stilwell@gmail.com,132,641.57
Maurene.Riordan@gmail.com,128,553.08
Cherrita.Imelida@gmail.com,162,872.32
Randa.Hepsibah@gmail.com,165,346.17
Claresta.Fiann@gmail.com,143,884.28
Sharai.Lewes@gmail.com,75,855.43
Cam.Lacombe@gmail.com,15,807.41
Tobe.Aldric@gmail.com,49,348.73
Tarra.Burnside@gmail.com,77,820.75
Cam.Modie@gmail.com,11,424.9
Augustine.Baptlsta@gmail.com,109,82.19
Kamilah.Montgomery@gmail.com,159,434.92
Ardenia.Dulciana@gmail.com,90,294.6
Nicoli.Herrera@gmail.com,59,283.1
Phedra.Eachern@gmail.com,132,705.37
Shell.Ricarda@gmail.com,28,273.91
Rhea.Saree@gmail.com,142,323.51
Bobinette.Ciapas@gmail.com,78,861.46
Leanna.Ludewig@gmail.com,131,932.57
Jeanna.Erlandson@gmail.com,9,933.77
Abbie.Ashely@gmail.com,103,518.1
Lanae.Hanleigh@gmail.com,149,580.55
Ketti.Gordon@gmail.com,34,20
Fredericka.Chaing@gmail.com,46,152.57
Aubrie.Westphal@gmail.com,20,866.88
Estell.Gaspard@gmail.com,98,32.75
Mariann.Shanley@gmail.com,94,810.79
Amara.Merna@gmail.com,128,542.67
Dorice.Mandler@gmail.com,18,495.68
Marita.Xerxes@gmail.com,14,429.34
Vivia.Melan@gmail.com,137,695.61
Tarra.Flita@gmail.com,163,476.1
Imojean.Pandolfi@gmail.com,156,471.16
Helsa.Killigrew@gmail.com,52,608.07
Peri.Croix@gmail.com,121,948.58
Kathi.Brodench@gmail.com,70,277.72
Sybille.Maiah@gmail.com,44,592.53
Audrie.Bartlett@gmail.com,111,148.89
Vevay.Konyn@gmail.com,113,230.97
Rebeca.Capello@gmail.com,117,611.36
Stephanie.Schroth@gmail.com,92,941.91
Briney.Cornelia@gmail.com,87,254.7
Genevra.Desai@gmail.com,67,736.06
Tani.Bohlin@gmail.com,53,260.3
Katuscha.Sperling@gmail.com,103,583.47
Joeann.Ranjiv@gmail.com,16,451.46
Valeda.Kress@gmail.com,87,894.58
Shel.Pernick@gmail.com,118,678.98
Fanchon.Kaja@gmail.com,146,722.37
Ethel.Girardo@gmail.com,56,577.08
Shirlee.Martsen@gmail.com,95,891.1
Averyl.Rillings@gmail.com,60,469.42
Nicoli.Friede@gmail.com,135,780.24
Emma.Jefferey@gmail.com,48,655.3
Emelina.Laverne@gmail.com,87,504.82
Corry.Hillel@gmail.com,29,219.53
Ardys.Christal@gmail.com,165,269
Gabriellia.Haymes@gmail.com,71,949.77
Kristan.Ries@gmail.com,77,522.29
Dode.Bow@gmail.com,127,317.65
Gerianna.Alexandr@gmail.com,3,323.8
Sissy.Erminia@gmail.com,42,115.43
Dyann.McAdams@gmail.com,147,963.94
Mary.Brunell@gmail.com,89,516.62
Coral.Diann@gmail.com,156,213.15
Babita.Gaynor@gmail.com,162,213
Genovera.Klemperer@gmail.com,11,505.96
Jany.Arne@gmail.com,75,598.23
Cathie.Howlyn@gmail.com,165,915.15
Evaleen.Faro@gmail.com,47,718.24
Corina.Cosenza@gmail.com,160,609.78
Ketti.Orlene@gmail.com,119,360.15
Desirae.Love@gmail.com,150,919.1
Orelia.Kathie@gmail.com,106,185.72
Lynnea.Florina@gmail.com,133,453.14
Cindelyn.Lory@gmail.com,26,237.82
Dorice.Aprile@gmail.com,22,886.89
Karina.Plato@gmail.com,76,186.84
Orsola.Hathaway@gmail.com,163,989.28
Renae.Adlare@gmail.com,112,964.93
Emelina.Raimondo@gmail.com,70,99.53
Sarette.Truc@gmail.com,35,888.72
Doro.Calhoun@gmail.com,21,285.65
Brietta.Genna@gmail.com,105,330.16
Karina.Harl@gmail.com,44,683.75
Corly.Gaspard@gmail.com,40,686.28
Elora.Sundin@gmail.com,78,582.36
Fidelia.Lea@gmail.com,34,950.27
Claresta.Secrest@gmail.com,42,503.32
Cam.Fitzsimmons@gmail.com,73,675.84
Daphne.Tamar@gmail.com,20,504.77
Aaren.Mike@gmail.com,102,834.07
Yetty.Carri@gmail.com,67,491.69
Rosaline.Vorster@gmail.com,110,345.15
Marline.Thornburg@gmail.com,83,609.55
Jenilee.Ricki@gmail.com,48,255.69
Marguerite.Bivins@gmail.com,19,522.11
Marcy.Daegal@gmail.com,157,884.99
Mallory.Pond@gmail.com,124,726.62
Rosabelle.Zenas@gmail.com,91,683.67
Clementine.Brieta@gmail.com,28,575.4
Tersina.Alarise@gmail.com,90,106.06
Karina.Virgin@gmail.com,167,932.83
Dyann.Francene@gmail.com,85,260.27
Corly.Docilla@gmail.com,67,35.35
Maurene.Hanleigh@gmail.com,24,133.92
Ardeen.Waldron@gmail.com,117,741.85
Kelly.Olympium@gmail.com,40,917.45
Constance.Krystle@gmail.com,37,366.33
Claudina.Arathorn@gmail.com,58,891.8
Sharai.Uund@gmail.com,31,216.62
Bertine.Sasnett@gmail.com,39,424.27
Devina.Rubie@gmail.com,79,608.08
Harmonia.Roumell@gmail.com,50,308.2
Phylis.Yorick@gmail.com,63,76.85
Renae.Dunkin@gmail.com,107,92.95
Elbertina.Oster@gmail.com,147,826.63
Jinny.Phyllis@gmail.com,93,314.13
Mara.Meli@gmail.com,23,774.52
Korrie.Valerio@gmail.com,161,231.56
Goldie.Sikorski@gmail.com,24,745.3
Tabbatha.Fillbert@gmail.com,22,202.8
Marti.Imelida@gmail.com,35,497.97
Desirae.Pernick@gmail.com,76,98.03
Inga.Lorenz@gmail.com,6,645.77
Jennica.Lewes@gmail.com,20,505.14
Merci.Zaslow@gmail.com,105,939.41
Madelle.Barrus@gmail.com,133,868.3
Janis.Smitt@gmail.com,156,783.78
Brana.Screens@gmail.com,153,965.33
Danny.Brodench@gmail.com,38,958.95
Pearline.Saree@gmail.com,165,286.02
Jenilee.Radu@gmail.com,23,760.39
Delilah.Susannah@gmail.com,18,848.74
Ermengarde.Adalbert@gmail.com,84,652.29
Ebonee.Pulsifer@gmail.com,107,723.33
Deedee.Angelis@gmail.com,96,806.84
Nariko.Dahlia@gmail.com,159,548.95
Hyacinthe.Guthrie@gmail.com,162,209.01
Berget.Sancho@gmail.com,66,559.96
Margette.Maurine@gmail.com,130,396.53
Maye.Cath@gmail.com,96,121.98
Edith.Ciapas@gmail.com,75,604.02
Dode.Callista@gmail.com,79,679.57
Flory.Tybald@gmail.com,44,332.65
Brynna.Christine@gmail.com,40,817
Edith.McGrody@gmail.com,12,636.65
Shannah.Clie@gmail.com,108,828.95
Bertine.Giff@gmail.com,144,502.14
Ninnetta.Dielu@gmail.com,89,108.6
Romona.Boehike@gmail.com,137,776.81
Tamqrah.Nicoline@gmail.com,146,763.25
Oona.Anton@gmail.com,57,782.07
Dorthy.Chandler@gmail.com,66,155.54
Oona.Boehike@gmail.com,94,121.4
Binny.Brenn@gmail.com,157,387.07
Siana.Odell@gmail.com,159,766.93
Marinna.Vilma@gmail.com,126,516.86
Carol-Jean.Lunsford@gmail.com,117,350.19
Letizia.Leary@gmail.com,144,571.57
Luci.Chapland@gmail.com,77,617.26
Fayre.Jotham@gmail.com,102,322.98
Laure.Lemuela@gmail.com,135,585.95
Veda.Chesna@gmail.com,129,316.31
Aigneis.Bonilla@gmail.com,63,555.6
Brena.Heisel@gmail.com,166,369.45
Heddie.Wesle@gmail.com,149,393.14
Ivett.Weitman@gmail.com,22,92.37
Jany.Rosemary@gmail.com,166,355.51
Elyssa.Amasa@gmail.com,152,732.49
Andree.Bearnard@gmail.com,64,974.96
Emma.Ephrem@gmail.com,45,664.71
Rayna.Therine@gmail.com,26,663.85
Britni.Gamaliel@gmail.com,101,52.8
Jean.Imelida@gmail.com,4,713.84
Marjie.Docilla@gmail.com,17,739.15
Shaine.Hanshaw@gmail.com,13,448.33
Christy.Kirstin@gmail.com,163,803.75
Tami.Bronk@gmail.com,159,25.16
Chandra.Agle@gmail.com,22,602.04
Odessa.Etom@gmail.com,141,529.67
Mallory.Adrienne@gmail.com,16,645.77
Xylina.Berriman@gmail.com,48,311.76
Libbie.Ackerley@gmail.com,124,49.17
Marnia.Giff@gmail.com,94,904.88
Nananne.Sibyls@gmail.com,108,89.05
Courtnay.Carolin@gmail.com,166,54.36
Beatriz.Ader@gmail.com,81,176.09
Charissa.Salchunas@gmail.com,62,970.29
Ardenia.Pelagias@gmail.com,67,300.89
Lynea.Bearnard@gmail.com,19,703.35
Alexine.Euridice@gmail.com,24,5.68
Juliane.Rodmann@gmail.com,104,474.26
Dode.Cherianne@gmail.com,42,646.26
Marti.Gino@gmail.com,79,114.25
Agathe.Sidonius@gmail.com,42,851.66
Rubie.Kinnard@gmail.com,134,59.99
Althea.Oneida@gmail.com,71,646.92
Averyl.Docilla@gmail.com,27,253.25
Caryl.Dominy@gmail.com,140,127.58
Tomasina.Henrie@gmail.com,90,547.67
Vinita.Fink@gmail.com,166,693.42
Celestyna.Pierette@gmail.com,155,939.86
Tatiania.Kalinda@gmail.com,51,186.32
Lucille.Madelene@gmail.com,26,523.34
Fayre.Yate@gmail.com,33,381.64
Leanna.Skell@gmail.com,63,545.71
Georgetta.Tatianas@gmail.com,133,531.7
Robbi.Cecile@gmail.com,22,726.5
Carly.Colbert@gmail.com,28,680.67
Frieda.Arne@gmail.com,152,418.45
Jemie.Trey@gmail.com,64,975.95
Yvonne.Deny@gmail.com,4,411.42
Max.Capello@gmail.com,1,763.34
Winifred.Rolf@gmail.com,66,661.88
Sibella.Uird@gmail.com,72,224.47
Emma.Allare@gmail.com,120,675.92
Modestia.Palocz@gmail.com,4,316.54
Carol-Jean.Sabella@gmail.com,38,12
Aili.Radu@gmail.com,164,782.92
Cissiee.Wind@gmail.com,96,598.32
Steffane.Zitvaa@gmail.com,130,324.96
Robinia.Hanleigh@gmail.com,60,856.72
Barbara.Pitt@gmail.com,94,784.09
Aimil.Mike@gmail.com,151,451.02
Rivalee.Prober@gmail.com,46,131.52
Louella.Rosette@gmail.com,7,586.06
Alia.Fiann@gmail.com,136,266.91
Basia.Hunfredo@gmail.com,52,8.72
Letizia.Girardo@gmail.com,112,457.04
Cyb.Bethany@gmail.com,15,324.21
Christal.Stilwell@gmail.com,112,642.4
Allyce.Kermit@gmail.com,123,190.23
Elora.Rossner@gmail.com,4,322.1
Gilligan.Olympium@gmail.com,162,749.08
Heida.Ranjiv@gmail.com,37,274.7
Jan.Hylan@gmail.com,59,224.5
Carlie.Lytton@gmail.com,61,888.56
Maye.Teddman@gmail.com,30,489.25
Cecile.O'Rourke@gmail.com,112,479.09
Cam.Helfand@gmail.com,32,809.2
Jere.Garrison@gmail.com,37,985.98
Nadine.Clara@gmail.com,145,743.07
Desirae.Alabaster@gmail.com,130,841.04
Janeczka.Libna@gmail.com,96,337.55
Gilligan.Hieronymus@gmail.com,1,523.34
Kore.Loring@gmail.com,140,33.58
Maye.Stuart@gmail.com,139,536.63
Ottilie.Goth@gmail.com,134,169.13
Yolane.Solitta@gmail.com,64,52.21
Jordan.Himelman@gmail.com,90,20.51
Dorice.Ursulette@gmail.com,154,831.36
Tamqrah.Anis@gmail.com,16,829.94
Ashlee.Pettiford@gmail.com,2,276.03
Mellicent.Maribeth@gmail.com,20,939.97
Kamilah.Bandeen@gmail.com,163,658.02
Tina.Fairweather@gmail.com,106,112.84
Elyssa.Lalitta@gmail.com,166,619
Netty.Garrison@gmail.com,56,329.51
Brooks.Letsou@gmail.com,20,195.49
Sybille.Goth@gmail.com,113,260.68
Ottilie.Kunin@gmail.com,35,193.02
Ilse.Posner@gmail.com,34,161.88
Phedra.Skurnik@gmail.com,127,450.78
Gaylene.Clara@gmail.com,164,82.22
Kaja.Whiffen@gmail.com,53,212.24
Leia.Federica@gmail.com,164,167.78
Carree.Tamsky@gmail.com,49,446.84
Josephine.Palocz@gmail.com,164,659.89
Beth.Konyn@gmail.com,19,933.77
Jorry.Telfer@gmail.com,143,983.84
Hollie.Charmine@gmail.com,155,836.8
Wanda.Graig@gmail.com,94,357.49
Karly.Suk@gmail.com,137,728.49
Harrietta.Zuzana@gmail.com,70,275.78
Marleah.Zrike@gmail.com,8,553.08
Elora.Yerkovich@gmail.com,133,634.22
Audrie.Deegan@gmail.com,77,852.34
Andeee.Delacourt@gmail.com,12,561.89
Wanda.Anestassia@gmail.com,82,574.96
Daphne.Aurelio@gmail.com,116,870.24
Pearline.Lorenz@gmail.com,41,878.52
Amii.Sawtelle@gmail.com,67,723.91
Tabbatha.Francyne@gmail.com,129,673.66
Daune.Carlson@gmail.com,159,876.77
Cassandra.Helfand@gmail.com,106,902.18
Jolyn.Cullin@gmail.com,62,194.43
Jaclyn.Olin@gmail.com,65,765.92
Lanna.Ruvolo@gmail.com,150,191.98
Janeczka.Land@gmail.com,111,607.43
Janey.Kellby@gmail.com,72,960.66
Mary.Sperling@gmail.com,144,157.47
Beth.Thad@gmail.com,93,907.04
Ernesta.Grayce@gmail.com,48,109.18
Calla.Secrest@gmail.com,84,497.25
Diena.Santoro@gmail.com,25,81.99
Candy.Clie@gmail.com,70,779.28
Corly.Ellord@gmail.com,25,25.32
Lacie.Natica@gmail.com,5,854.32
Jsandye.Grobe@gmail.com,1,774.65
Candy.Joli@gmail.com,118,909.03
Clarice.Chapland@gmail.com,136,646.68
Valera.Berl@gmail.com,159,245.46
Annecorinne.Rolf@gmail.com,11,524.9
Cassandra.Barney@gmail.com,12,435.57
Helena.Sharl@gmail.com,126,292.05
Carmencita.Cottle@gmail.com,6,545.6
Abbie.Lane@gmail.com,153,567.27
Tressa.Artie@gmail.com,82,352.17
Corly.Louanna@gmail.com,109,782.05
Shaylyn.Cosenza@gmail.com,6,756.31
Rebeca.Goddard@gmail.com,37,513.52
Lonnie.Hanleigh@gmail.com,45,106.85
Jacenta.Payson@gmail.com,12,253.9
Lexine.Gaal@gmail.com,96,658.55
Agnese.Claudine@gmail.com,44,744.91
Lanae.Hull@gmail.com,10,427.51
Allis.Lilybelle@gmail.com,150,981.22
Leia.Estella@gmail.com,86,561.58
Karolina.Manolo@gmail.com,14,56.02
Brynna.Bord@gmail.com,56,789.57
Lesly.Amethist@gmail.com,45,505.86
Nariko.Ingra@gmail.com,101,720.04
Brietta.Emmaline@gmail.com,167,877.74
Celene.Dreda@gmail.com,161,681.25
Krystle.Fiann@gmail.com,122,193.25
Donetta.Devlen@gmail.com,61,463.79
Hildegaard.Imelida@gmail.com,144,707.48
Daune.Noam@gmail.com,157,189.42
Carmencita.Smitt@gmail.com,127,831.16
Carmencita.Riva@gmail.com,52,34.82
Pierette.Tristram@gmail.com,31,890.44
Cathyleen.Ledah@gmail.com,144,769.95
Livvyy.Othilia@gmail.com,162,196.41
Petronia.Markman@gmail.com,52,714.24
Maridel.Klemperer@gmail.com,78,349.78
Alameda.Barney@gmail.com,100,602.7
Allis.Dawkins@gmail.com,103,688.09
Wendi.Concha@gmail.com,163,25.2
Fidelia.Malanie@gmail.com,79,485.02
Allis.Han@gmail.com,124,918.65
Elie.Winnick@gmail.com,63,971.19
Brianna.Havens@gmail.com,41,472.68
Elvira.Markman@gmail.com,55,237.49
Kalina.Laurianne@gmail.com,84,838.53
Imojean.Chem@gmail.com,153,133.88
Sarette.Nikaniki@gmail.com,41,214.99
Kate.Cullin@gmail.com,110,494.59
Ivett.Jena@gmail.com,164,581.85
Zia.Flita@gmail.com,81,438.83
Shell.Wesle@gmail.com,150,31.22
Hyacinthe.Engdahl@gmail.com,141,819.87
Gisela.Stanwood@gmail.com,46,133.36
Carolina.Bahr@gmail.com,63,870.08
Jennica.Edmund@gmail.com,131,978.54
Peri.Chauncey@gmail.com,4,431.77
Ebonee.Bluh@gmail.com,43,351.87
Ashlee.Aaberg@gmail.com,34,611.05
Dede.Land@gmail.com,63,265.3
Berget.Guildroy@gmail.com,56,935.16
Fidelia.Bivins@gmail.com,25,155.83
Norine.Robertson@gmail.com,56,344.31
Mady.Robertson@gmail.com,50,264.21
Vita.Ulphia@gmail.com,130,316.35
Ebonee.Amadas@gmail.com,34,997.84
Dolli.Faro@gmail.com,37,718.77
Jean.Roumell@gmail.com,148,235.01
Dominga.Chapland@gmail.com,52,533.82
Celisse.Alwin@gmail.com,75,902.08
Riannon.Ezar@gmail.com,126,25.84
Arlena.Craggie@gmail.com,25,131.12
Dagmar.Carey@gmail.com,19,891.09
Viviene.Valerio@gmail.com,57,248.08
Regina.Brunell@gmail.com,77,173.29
Catharine.Jenness@gmail.com,79,705.38
Cathie.Hathaway@gmail.com,65,367.45
Carilyn.Graig@gmail.com,29,550.32
Ursulina.Goddard@gmail.com,127,336.14
Dulcinea.Kenney@gmail.com,49,662.34
Elbertina.Henrie@gmail.com,110,71.52
Theodora.Brady@gmail.com,12,597.84
Trudie.Meter@gmail.com,109,710.48
Larine.Lowry@gmail.com,15,369.82
Elora.Boehike@gmail.com,1,851.42
Nicoli.Malina@gmail.com,104,979.45
Gerianna.Roscoe@gmail.com,31,989.23
Paule.Payson@gmail.com,31,124.1
Tatiania.Pip@gmail.com,162,418.24
Janenna.Zitvaa@gmail.com,106,238.87
Vinita.Rudolph@gmail.com,82,817.43
Margalo.Ahab@gmail.com,94,369.93
Genevra.Erskine@gmail.com,37,419.33
Tamqrah.Montgomery@gmail.com,8,517.49
Caressa.Ackerley@gmail.com,42,445.17
Marinna.Rossner@gmail.com,114,643.49
Grier.Robertson@gmail.com,162,620.85
Lindie.O'Neill@gmail.com,104,29.73
Melisent.Ader@gmail.com,147,964.56
Edith.Toor@gmail.com,76,101.3
Micheline.Lymann@gmail.com,132,170.02
Ashlee.Arquit@gmail.com,51,374.65
Christian.Corabella@gmail.com,70,142.49
Paulita.Hull@gmail.com,5,54.16
Valli.Hoenack@gmail.com,5,294.58
Mathilda.Oster@gmail.com,165,624.12
Maye.Konyn@gmail.com,90,953.91
Nananne.Calhoun@gmail.com,95,89.48
Blinni.Phi@gmail.com,17,588.64
