emailID,likes_channelID,likesWatch_time
Talya.Evangelia@gmail.com,90,4.53
Cherilyn.Schonfeld@gmail.com,87,5.46
Linet.Ricarda@gmail.com,146,5.79
Quintina.Tremayne@gmail.com,120,1.3
Gretal.Imelida@gmail.com,67,2.99
Quintina.Elo@gmail.com,45,5.85
Jan.Alexandr@gmail.com,103,1.54
Sherrie.Ries@gmail.com,34,4.85
Arlina.Lilas@gmail.com,26,5.73
Jacquetta.Brenn@gmail.com,71,1.13
Yvonne.Loring@gmail.com,81,3.8
Paulita.Phaidra@gmail.com,67,5.71
Fidelia.Kermit@gmail.com,39,1.78
Imojean.Vacuva@gmail.com,30,1.31
Gretal.Jacinda@gmail.com,95,1.33
Bibby.Leonard@gmail.com,88,4.58
Dorene.Harl@gmail.com,11,2.88
Jackie.Lea@gmail.com,59,3.54
Mariann.Brackely@gmail.com,88,3.17
Sophia.Charmine@gmail.com,118,2.13
Corry.Amand@gmail.com,52,1.9
Correy.Norvol@gmail.com,79,1.1
Almeta.Gombach@gmail.com,139,5.63
Sharai.Juliet@gmail.com,122,1.94
Harmonia.Thomasina@gmail.com,39,1.19
Glenda.Nickola@gmail.com,76,2.76
Riannon.Sperling@gmail.com,65,3.17
Ninnetta.Pernick@gmail.com,39,5.16
Binny.Alisia@gmail.com,105,3.98
Allyce.Fillbert@gmail.com,8,2.03
Cam.Marsden@gmail.com,27,4.76
Katharina.Merna@gmail.com,22,4.16
Adriana.Gwenore@gmail.com,16,4.43
Tracey.Ax@gmail.com,68,3.07
Ashlee.Janene@gmail.com,58,5.64
Marylou.Ioab@gmail.com,139,1.16
Lynnea.Bennie@gmail.com,107,3.9
Bill.Seligman@gmail.com,22,3.94
Blinni.Georas@gmail.com,21,1.02
Magdalena.Stevy@gmail.com,107,4.03
Michaelina.Bahr@gmail.com,23,2.21
Kial.Pascia@gmail.com,7,3.37
Margarette.Wind@gmail.com,4,1.4
Wynne.Tybald@gmail.com,97,1.69
Chere.Fadiman@gmail.com,37,1.48
Ulrike.Ioab@gmail.com,5,5.02
Molli.Dulciana@gmail.com,138,1.03
Molli.Konyn@gmail.com,130,2.38
Caritta.Granoff@gmail.com,139,3.63
Sheelagh.Raimondo@gmail.com,149,4.31
Sara-Ann.Johnsson@gmail.com,159,5.12
Emmey.Alcott@gmail.com,84,3.74
Kirbee.Lareena@gmail.com,167,3.44
Ebonee.Tippets@gmail.com,79,4.12
Vinita.Darrell@gmail.com,125,2.06
Modestia.Lalitta@gmail.com,155,2.64
Aryn.Grayce@gmail.com,70,2
Eve.Tice@gmail.com,108,4.43
Valera.Malvino@gmail.com,46,2.13
Codie.Destinee@gmail.com,160,4.35
Grier.Ajay@gmail.com,148,1.24
Halette.Avi@gmail.com,90,3.7
Florie.Sammons@gmail.com,117,3.13
Lita.Hailee@gmail.com,60,5.5
Sean.Shelba@gmail.com,87,2.37
Petronia.Myrilla@gmail.com,39,5.51
Kimmy.Elephus@gmail.com,115,2.66
Ernesta.Oriana@gmail.com,31,5.51
Carlie.Christal@gmail.com,74,5.66
Malina.Etom@gmail.com,57,5.28
Yetty.Dawkins@gmail.com,69,2.58
Fina.Jess@gmail.com,155,3.4
Halette.Neils@gmail.com,148,2.91
Constance.Ursulette@gmail.com,33,2.5
Kellen.McAdams@gmail.com,84,5.18
Philis.Annice@gmail.com,40,1.29
Lilith.Maisey@gmail.com,73,1.4
Tarra.Ioab@gmail.com,73,2.34
Caryl.Ephrem@gmail.com,62,3.3
Agathe.Lane@gmail.com,105,4.03
Joleen.Arquit@gmail.com,134,5.93
Ida.My@gmail.com,84,4.54
Olwen.Pond@gmail.com,20,5.94
Cecile.Swanhildas@gmail.com,78,1.52
Meg.Wind@gmail.com,144,5.69
Damaris.Manolo@gmail.com,136,1.15
Jany.Persse@gmail.com,161,3.37
Valli.Hunfredo@gmail.com,63,5.14
Cathie.Egbert@gmail.com,77,5.45
Zia.Masao@gmail.com,119,2.18
Margette.Creamer@gmail.com,141,5.15
Alameda.Horan@gmail.com,103,1.61
Fredericka.O'Neill@gmail.com,35,1.02
Felice.McLaughlin@gmail.com,123,2.09
Lanna.Bouchard@gmail.com,86,1.53
Rivalee.Morehouse@gmail.com,37,2.88
Loree.Thad@gmail.com,163,1.07
Xylina.Mathilde@gmail.com,58,5.02
Cam.Jess@gmail.com,71,3.09
Raquela.Abram@gmail.com,119,5.25
Henriette.Stephie@gmail.com,108,1.87
Maurene.Lemuela@gmail.com,8,2.69
Leeanne.Therine@gmail.com,32,3.85
Leeanne.Genna@gmail.com,63,2.46
Margarette.Frendel@gmail.com,151,3.33
Lanae.Gladstone@gmail.com,44,4.29
Katuscha.Gombach@gmail.com,84,1.33
Imojean.Behre@gmail.com,76,3.03
Lanae.Edee@gmail.com,112,5.65
Ursulina.Pitt@gmail.com,142,2.56
Adriana.Albertine@gmail.com,13,2.73
Amara.Thunell@gmail.com,91,2.94
Gwenneth.Albertine@gmail.com,55,3.8
Neila.Madox@gmail.com,43,1.63
Jasmina.Carleen@gmail.com,96,1.68
Tiffie.Havens@gmail.com,19,4.85
Marguerite.Natalia@gmail.com,111,2.89
Roxane.Kirstin@gmail.com,128,1.04
Carly.Byrne@gmail.com,144,4.87
Alie.Monk@gmail.com,138,4.93
Vevay.Goode@gmail.com,4,1.7
Ronna.Pauly@gmail.com,1,1.42
Calla.Bach@gmail.com,116,4.35
Lisette.Frendel@gmail.com,131,5.66
Cecile.Naashom@gmail.com,144,2.42
Rosene.Lewes@gmail.com,6,1.42
Ivett.Raseda@gmail.com,64,3.15
Jordan.Rese@gmail.com,20,2.07
Renae.Ioab@gmail.com,119,5.95
Lanna.Nikaniki@gmail.com,126,4.13
Arlena.Rheingold@gmail.com,111,5.65
Bernie.Niles@gmail.com,164,2.69
Hermione.Kermit@gmail.com,16,1.59
Frieda.Haldas@gmail.com,117,4.37
Estell.Cloris@gmail.com,78,5.21
Chickie.Vacuva@gmail.com,96,5.62
Ardenia.Hortensia@gmail.com,49,5.52
Maridel.Nadia@gmail.com,10,2.11
Cindelyn.Malanie@gmail.com,44,5.78
Beth.Carvey@gmail.com,121,2.59
Kathy.Elbertina@gmail.com,16,5.92
Elvira.Ammann@gmail.com,22,5.46
Tabbatha.Wind@gmail.com,155,1
Drucie.Nikaniki@gmail.com,153,1.71
Korrie.Klemperer@gmail.com,133,3.69
Jordan.Orpah@gmail.com,134,5.27
Lory.Jammal@gmail.com,87,5.97
Daryl.Narton@gmail.com,140,4.96
Darlleen.Jerold@gmail.com,6,4.47
Dode.Waldron@gmail.com,18,3.23
Dulce.Holtz@gmail.com,5,2.03
Marleah.Izaak@gmail.com,44,1.26
Nickie.Dimitris@gmail.com,6,3.59
Codie.Atonsah@gmail.com,1,4.69
Linet.Dex@gmail.com,7,5.65
Willetta.Susannah@gmail.com,73,1.18
Chickie.Erminia@gmail.com,81,1.1
Lita.Hartnett@gmail.com,158,2.51
Drucie.Fadiman@gmail.com,20,2.36
Feliza.Egbert@gmail.com,47,2.52
Ira.Hurley@gmail.com,20,3.95
Althea.Munn@gmail.com,128,3.09
Trixi.Neva@gmail.com,153,2.55
Thalia.Magdalen@gmail.com,32,1.46
Coral.Peg@gmail.com,84,5.55
Sashenka.Ahab@gmail.com,7,2.51
Monika.Hylan@gmail.com,145,4.88
Marylou.Parette@gmail.com,33,3
Nikki.Graig@gmail.com,127,4.05
Augustine.Amadas@gmail.com,165,2.98
Lanna.Lanita@gmail.com,103,4.23
Krystle.Bivins@gmail.com,88,3.69
Melanie.Natalia@gmail.com,64,2.14
Antonietta.Keily@gmail.com,138,3.57
Gianina.Chobot@gmail.com,2,1.32
Minne.Prouty@gmail.com,82,4.72
Raina.Jobi@gmail.com,115,3.42
Nelle.Krystle@gmail.com,35,4.93
Lulita.Ferrell@gmail.com,64,4.98
Darci.Poppy@gmail.com,82,4.46
Kassey.Raul@gmail.com,105,3.84
Yolane.Westphal@gmail.com,43,2.9
Viviene.Fontana@gmail.com,90,5.51
Mathilda.Cristi@gmail.com,167,2.61
Mureil.Ricarda@gmail.com,112,1.79
Annecorinne.Chesna@gmail.com,86,5.36
Michaelina.Mendez@gmail.com,46,1.38
Pamella.Marden@gmail.com,136,3.4
Eolanda.Esmaria@gmail.com,6,1.02
Kassey.Telfer@gmail.com,18,1.97
Celisse.Erlandson@gmail.com,61,5.5
Carilyn.Cloris@gmail.com,68,3.66
Carmencita.Pitt@gmail.com,106,1.23
Susette.Zuzana@gmail.com,57,2.42
Melisent.Lindemann@gmail.com,115,4.75
Jobi.Konyn@gmail.com,32,1.81
Emilia.Dimitris@gmail.com,104,2.78
Ulrike.An@gmail.com,12,3.11
Hyacinthe.Burnside@gmail.com,65,3.41
Berget.Eldrid@gmail.com,36,5.13
Joy.Bakerman@gmail.com,3,4.73
Hope.Ovid@gmail.com,108,1.64
Katharina.Smitt@gmail.com,48,5.28
Cyndie.Hazlett@gmail.com,46,1.35
Oona.Rhu@gmail.com,86,4.26
Ardeen.Sandye@gmail.com,61,3.34
Kathi.Anderea@gmail.com,1,5.47
Concettina.Garek@gmail.com,167,4.78
Winny.Friede@gmail.com,93,1.99
Adele.Raul@gmail.com,109,5.19
Starla.Maples@gmail.com,23,1.7
Jean.Angelis@gmail.com,48,4.82
Molli.Alisia@gmail.com,141,3.05
Clarice.Danby@gmail.com,60,2.32
Minne.Naor@gmail.com,68,3.16
Jenilee.Shaddock@gmail.com,157,3.58
Chandra.Arne@gmail.com,86,2.82
Anestassia.Fulmer@gmail.com,32,2.81
Blinni.Loleta@gmail.com,105,3.18
Maryellen.Dyche@gmail.com,75,2.39
Farrah.Podvin@gmail.com,123,1.39
Valeda.Nedrud@gmail.com,41,1.88
Daryl.Magdalen@gmail.com,119,1.26
Ethel.Luhe@gmail.com,12,1.45
Cristine.Skell@gmail.com,81,4.21
Maisey.Huggins@gmail.com,88,4.95
Blondelle.Stilwell@gmail.com,130,2.1
Maurene.Riordan@gmail.com,25,5.75
Cherrita.Imelida@gmail.com,132,5.68
Randa.Hepsibah@gmail.com,69,2.93
Claresta.Fiann@gmail.com,101,4.62
Sharai.Lewes@gmail.com,137,1.05
Cam.Lacombe@gmail.com,157,2.71
Tobe.Aldric@gmail.com,77,2.24
Tarra.Burnside@gmail.com,70,4.79
Cam.Modie@gmail.com,59,3.59
Augustine.Baptlsta@gmail.com,17,1.6
Kamilah.Montgomery@gmail.com,117,3.09
Ardenia.Dulciana@gmail.com,115,2.85
Nicoli.Herrera@gmail.com,48,4.12
Phedra.Eachern@gmail.com,72,2.34
Shell.Ricarda@gmail.com,158,3.03
Rhea.Saree@gmail.com,1,5.99
Bobinette.Ciapas@gmail.com,51,5.75
Leanna.Ludewig@gmail.com,31,4.91
Jeanna.Erlandson@gmail.com,149,1.43
Abbie.Ashely@gmail.com,60,5.79
Lanae.Hanleigh@gmail.com,156,5.34
Ketti.Gordon@gmail.com,47,3.86
Fredericka.Chaing@gmail.com,138,2.3
Aubrie.Westphal@gmail.com,20,4.16
Estell.Gaspard@gmail.com,113,4.23
Mariann.Shanley@gmail.com,153,1.95
Amara.Merna@gmail.com,123,4.65
Dorice.Mandler@gmail.com,162,4.26
Marita.Xerxes@gmail.com,50,5.48
Vivia.Melan@gmail.com,97,4.29
Tarra.Flita@gmail.com,101,1.24
Imojean.Pandolfi@gmail.com,160,4.74
Helsa.Killigrew@gmail.com,136,3.19
Peri.Croix@gmail.com,113,5.92
Kathi.Brodench@gmail.com,163,4.72
Sybille.Maiah@gmail.com,127,2.26
Audrie.Bartlett@gmail.com,165,1.3
Vevay.Konyn@gmail.com,2,3.81
Rebeca.Capello@gmail.com,74,2.95
Stephanie.Schroth@gmail.com,39,5.22
Briney.Cornelia@gmail.com,147,3.91
Genevra.Desai@gmail.com,96,5.26
Tani.Bohlin@gmail.com,34,3.94
Katuscha.Sperling@gmail.com,82,5.78
Joeann.Ranjiv@gmail.com,62,4.58
Valeda.Kress@gmail.com,85,1.28
Shel.Pernick@gmail.com,121,5.71
Fanchon.Kaja@gmail.com,43,5.66
Ethel.Girardo@gmail.com,80,1.06
Shirlee.Martsen@gmail.com,145,2.33
Averyl.Rillings@gmail.com,22,3.28
Nicoli.Friede@gmail.com,91,5.19
Emma.Jefferey@gmail.com,47,3.49
Emelina.Laverne@gmail.com,167,4.19
Corry.Hillel@gmail.com,43,4.78
Ardys.Christal@gmail.com,153,3.68
Gabriellia.Haymes@gmail.com,29,2.32
Kristan.Ries@gmail.com,53,1.89
Dode.Bow@gmail.com,156,3.3
Gerianna.Alexandr@gmail.com,97,3.24
Sissy.Erminia@gmail.com,66,4.71
Dyann.McAdams@gmail.com,36,5.6
Mary.Brunell@gmail.com,91,5.55
Coral.Diann@gmail.com,162,5.12
Babita.Gaynor@gmail.com,107,3.58
Genovera.Klemperer@gmail.com,79,3.48
Jany.Arne@gmail.com,11,2.82
Cathie.Howlyn@gmail.com,150,4.59
Evaleen.Faro@gmail.com,141,3.95
Corina.Cosenza@gmail.com,153,2.09
Ketti.Orlene@gmail.com,11,1.25
Desirae.Love@gmail.com,143,3.59
Orelia.Kathie@gmail.com,72,1.41
Lynnea.Florina@gmail.com,95,5.25
Cindelyn.Lory@gmail.com,120,5.57
Dorice.Aprile@gmail.com,167,1.25
Karina.Plato@gmail.com,26,5.92
Orsola.Hathaway@gmail.com,154,2.26
Renae.Adlare@gmail.com,112,1.64
Emelina.Raimondo@gmail.com,65,4.31
Sarette.Truc@gmail.com,95,2
Doro.Calhoun@gmail.com,167,3.62
Brietta.Genna@gmail.com,103,1.21
Karina.Harl@gmail.com,143,5.36
Corly.Gaspard@gmail.com,151,3.83
Elora.Sundin@gmail.com,20,1.89
Fidelia.Lea@gmail.com,129,3.06
Claresta.Secrest@gmail.com,118,3.65
Cam.Fitzsimmons@gmail.com,100,3.66
Daphne.Tamar@gmail.com,160,2.91
Aaren.Mike@gmail.com,73,5.28
Yetty.Carri@gmail.com,70,5.69
Rosaline.Vorster@gmail.com,4,1.15
Marline.Thornburg@gmail.com,36,5.39
Jenilee.Ricki@gmail.com,46,1.49
Marguerite.Bivins@gmail.com,118,2.16
Marcy.Daegal@gmail.com,131,1.21
Mallory.Pond@gmail.com,118,1.7
Rosabelle.Zenas@gmail.com,84,1.53
Clementine.Brieta@gmail.com,138,1.73
Tersina.Alarise@gmail.com,130,5.74
Karina.Virgin@gmail.com,32,2.9
Dyann.Francene@gmail.com,18,1.29
Corly.Docilla@gmail.com,60,5.18
Maurene.Hanleigh@gmail.com,14,2.47
Ardeen.Waldron@gmail.com,16,5.73
Kelly.Olympium@gmail.com,104,1.56
Constance.Krystle@gmail.com,118,5.29
Claudina.Arathorn@gmail.com,148,4.85
Sharai.Uund@gmail.com,87,5.4
Bertine.Sasnett@gmail.com,71,5.85
Devina.Rubie@gmail.com,140,4.51
Harmonia.Roumell@gmail.com,58,1.39
Phylis.Yorick@gmail.com,142,5.65
Renae.Dunkin@gmail.com,147,2.88
Elbertina.Oster@gmail.com,106,3.17
Jinny.Phyllis@gmail.com,3,2.09
Mara.Meli@gmail.com,72,1.72
Korrie.Valerio@gmail.com,99,3.21
Goldie.Sikorski@gmail.com,135,4.33
Tabbatha.Fillbert@gmail.com,166,1.69
Marti.Imelida@gmail.com,9,2.62
Desirae.Pernick@gmail.com,88,5.75
Inga.Lorenz@gmail.com,54,4.42
Jennica.Lewes@gmail.com,109,1.23
Merci.Zaslow@gmail.com,44,4.94
Madelle.Barrus@gmail.com,132,5.97
Janis.Smitt@gmail.com,156,2.87
Brana.Screens@gmail.com,162,2.08
Danny.Brodench@gmail.com,80,1.36
Pearline.Saree@gmail.com,60,1.95
Jenilee.Radu@gmail.com,73,1.55
Delilah.Susannah@gmail.com,76,4.5
Ermengarde.Adalbert@gmail.com,72,4
Ebonee.Pulsifer@gmail.com,14,1.29
Deedee.Angelis@gmail.com,102,5.39
Nariko.Dahlia@gmail.com,155,4.85
Hyacinthe.Guthrie@gmail.com,115,2.67
Berget.Sancho@gmail.com,67,5.09
Margette.Maurine@gmail.com,114,2.78
Maye.Cath@gmail.com,134,2.5
Edith.Ciapas@gmail.com,18,2.33
Dode.Callista@gmail.com,85,5.78
Flory.Tybald@gmail.com,113,4.42
Brynna.Christine@gmail.com,133,4.99
Edith.McGrody@gmail.com,149,3.71
Shannah.Clie@gmail.com,154,3.05
Bertine.Giff@gmail.com,91,2.63
Ninnetta.Dielu@gmail.com,112,5.88
Romona.Boehike@gmail.com,64,3.84
Tamqrah.Nicoline@gmail.com,72,2.71
Oona.Anton@gmail.com,167,2.23
Dorthy.Chandler@gmail.com,124,1.83
Oona.Boehike@gmail.com,42,3.7
Binny.Brenn@gmail.com,59,3.97
Siana.Odell@gmail.com,120,2.21
Marinna.Vilma@gmail.com,50,3.98
Carol-Jean.Lunsford@gmail.com,50,5.51
Letizia.Leary@gmail.com,44,3.19
Luci.Chapland@gmail.com,62,2.68
Fayre.Jotham@gmail.com,17,3.13
Laure.Lemuela@gmail.com,128,2.75
Veda.Chesna@gmail.com,78,5.01
Aigneis.Bonilla@gmail.com,66,5.64
Brena.Heisel@gmail.com,121,4.76
Heddie.Wesle@gmail.com,152,1.22
Ivett.Weitman@gmail.com,34,2.95
Jany.Rosemary@gmail.com,165,3.3
Elyssa.Amasa@gmail.com,140,1.51
Andree.Bearnard@gmail.com,150,5.52
Emma.Ephrem@gmail.com,6,3.78
Rayna.Therine@gmail.com,57,1.03
Britni.Gamaliel@gmail.com,65,3.94
Jean.Imelida@gmail.com,60,4.26
Marjie.Docilla@gmail.com,116,1.11
Shaine.Hanshaw@gmail.com,42,3.24
Christy.Kirstin@gmail.com,64,4.21
Tami.Bronk@gmail.com,146,3.36
Chandra.Agle@gmail.com,113,1.68
Odessa.Etom@gmail.com,129,5.73
Mallory.Adrienne@gmail.com,148,3.96
Xylina.Berriman@gmail.com,89,1.2
Libbie.Ackerley@gmail.com,82,3.93
Marnia.Giff@gmail.com,20,3.93
Nananne.Sibyls@gmail.com,120,5.36
Courtnay.Carolin@gmail.com,140,1.69
Beatriz.Ader@gmail.com,38,3.08
Charissa.Salchunas@gmail.com,167,4.13
Ardenia.Pelagias@gmail.com,99,5.92
Lynea.Bearnard@gmail.com,104,1.51
Alexine.Euridice@gmail.com,12,3.66
Juliane.Rodmann@gmail.com,71,5.95
Dode.Cherianne@gmail.com,56,1.25
Marti.Gino@gmail.com,7,5.86
Agathe.Sidonius@gmail.com,160,5.09
Rubie.Kinnard@gmail.com,94,2.3
Althea.Oneida@gmail.com,90,4.86
Averyl.Docilla@gmail.com,68,5.56
Caryl.Dominy@gmail.com,75,1.82
Tomasina.Henrie@gmail.com,91,3.68
Vinita.Fink@gmail.com,111,5.38
Celestyna.Pierette@gmail.com,90,5.22
Tatiania.Kalinda@gmail.com,48,4.38
Lucille.Madelene@gmail.com,127,5.76
Fayre.Yate@gmail.com,120,2.68
Leanna.Skell@gmail.com,2,2.34
Georgetta.Tatianas@gmail.com,96,3.36
Robbi.Cecile@gmail.com,73,4.35
Carly.Colbert@gmail.com,75,1.79
Frieda.Arne@gmail.com,127,5.74
Jemie.Trey@gmail.com,47,4.8
Yvonne.Deny@gmail.com,157,4.58
Max.Capello@gmail.com,46,2.48
Winifred.Rolf@gmail.com,158,5.02
Sibella.Uird@gmail.com,94,4.74
Emma.Allare@gmail.com,45,5.04
Modestia.Palocz@gmail.com,31,5.89
Carol-Jean.Sabella@gmail.com,61,5.07
Aili.Radu@gmail.com,62,5
Cissiee.Wind@gmail.com,45,4.2
Steffane.Zitvaa@gmail.com,48,1.98
Robinia.Hanleigh@gmail.com,113,1.11
Barbara.Pitt@gmail.com,65,4.43
Aimil.Mike@gmail.com,56,2.94
Rivalee.Prober@gmail.com,70,2.84
Louella.Rosette@gmail.com,157,2.37
Alia.Fiann@gmail.com,50,1.53
Basia.Hunfredo@gmail.com,89,5.03
Letizia.Girardo@gmail.com,149,2.51
Cyb.Bethany@gmail.com,137,1.69
Christal.Stilwell@gmail.com,102,3.6
Allyce.Kermit@gmail.com,137,5.87
Elora.Rossner@gmail.com,45,5.55
Gilligan.Olympium@gmail.com,37,4.97
Heida.Ranjiv@gmail.com,29,2.4
Jan.Hylan@gmail.com,136,2.64
Carlie.Lytton@gmail.com,31,3.92
Maye.Teddman@gmail.com,5,5.31
Cecile.O'Rourke@gmail.com,100,4.03
Cam.Helfand@gmail.com,35,2.37
Jere.Garrison@gmail.com,17,4.74
Nadine.Clara@gmail.com,100,3.53
Desirae.Alabaster@gmail.com,143,1.71
Janeczka.Libna@gmail.com,123,5.07
Gilligan.Hieronymus@gmail.com,52,5.37
Kore.Loring@gmail.com,145,1.46
Maye.Stuart@gmail.com,18,5.96
Ottilie.Goth@gmail.com,166,2.53
Yolane.Solitta@gmail.com,13,5.36
Jordan.Himelman@gmail.com,143,1.78
Dorice.Ursulette@gmail.com,5,3.54
Tamqrah.Anis@gmail.com,89,2.29
Ashlee.Pettiford@gmail.com,15,1.4
Mellicent.Maribeth@gmail.com,55,4.57
Kamilah.Bandeen@gmail.com,12,5.09
Tina.Fairweather@gmail.com,136,4.89
Elyssa.Lalitta@gmail.com,58,4.67
Netty.Garrison@gmail.com,125,5.99
Brooks.Letsou@gmail.com,79,2.37
Sybille.Goth@gmail.com,13,4.6
Ottilie.Kunin@gmail.com,23,2.11
Ilse.Posner@gmail.com,144,2.08
Phedra.Skurnik@gmail.com,15,1.99
Gaylene.Clara@gmail.com,108,5.12
Kaja.Whiffen@gmail.com,7,1.03
Leia.Federica@gmail.com,85,4.83
Carree.Tamsky@gmail.com,72,5.03
Josephine.Palocz@gmail.com,52,1.3
Beth.Konyn@gmail.com,10,1.73
Jorry.Telfer@gmail.com,38,3.61
Hollie.Charmine@gmail.com,86,4.07
Wanda.Graig@gmail.com,62,4.22
Karly.Suk@gmail.com,11,2.49
Harrietta.Zuzana@gmail.com,139,4.81
Marleah.Zrike@gmail.com,156,1.17
Elora.Yerkovich@gmail.com,109,2.47
Audrie.Deegan@gmail.com,36,2.71
Andeee.Delacourt@gmail.com,160,1.09
Wanda.Anestassia@gmail.com,78,5.41
Daphne.Aurelio@gmail.com,14,3.14
Pearline.Lorenz@gmail.com,152,5.25
Amii.Sawtelle@gmail.com,2,5.98
Tabbatha.Francyne@gmail.com,4,1.67
Daune.Carlson@gmail.com,51,3.91
Cassandra.Helfand@gmail.com,133,4.37
Jolyn.Cullin@gmail.com,102,1.24
Jaclyn.Olin@gmail.com,146,5.35
Lanna.Ruvolo@gmail.com,25,1.19
Janeczka.Land@gmail.com,73,4.45
Janey.Kellby@gmail.com,84,5.01
Mary.Sperling@gmail.com,14,5.99
Beth.Thad@gmail.com,32,3.19
Ernesta.Grayce@gmail.com,150,4.31
Calla.Secrest@gmail.com,61,1.71
Diena.Santoro@gmail.com,31,2.81
Candy.Clie@gmail.com,77,3.33
Corly.Ellord@gmail.com,129,1.82
Lacie.Natica@gmail.com,126,1.9
Jsandye.Grobe@gmail.com,85,1.81
Candy.Joli@gmail.com,107,1.15
Clarice.Chapland@gmail.com,104,2.2
Valera.Berl@gmail.com,133,1.49
Annecorinne.Rolf@gmail.com,9,4.32
Cassandra.Barney@gmail.com,83,2.55
Helena.Sharl@gmail.com,20,3.79
Carmencita.Cottle@gmail.com,49,1.11
Abbie.Lane@gmail.com,137,5.96
Tressa.Artie@gmail.com,73,4.51
Corly.Louanna@gmail.com,35,2.12
Shaylyn.Cosenza@gmail.com,21,1.2
Rebeca.Goddard@gmail.com,147,1.94
Lonnie.Hanleigh@gmail.com,86,4.86
Jacenta.Payson@gmail.com,142,1.77
Lexine.Gaal@gmail.com,64,3.19
Agnese.Claudine@gmail.com,166,5.43
Lanae.Hull@gmail.com,5,4.01
Allis.Lilybelle@gmail.com,124,2.51
Leia.Estella@gmail.com,132,3.82
Karolina.Manolo@gmail.com,45,1.78
Brynna.Bord@gmail.com,62,1.68
Lesly.Amethist@gmail.com,59,2.49
Nariko.Ingra@gmail.com,19,3.19
Brietta.Emmaline@gmail.com,134,4.33
Celene.Dreda@gmail.com,6,2.58
Krystle.Fiann@gmail.com,166,1.65
Donetta.Devlen@gmail.com,147,2.61
Hildegaard.Imelida@gmail.com,98,2.21
Daune.Noam@gmail.com,105,2.68
Carmencita.Smitt@gmail.com,131,2.74
Carmencita.Riva@gmail.com,157,4.34
Pierette.Tristram@gmail.com,39,5.51
Cathyleen.Ledah@gmail.com,74,1.53
Livvyy.Othilia@gmail.com,81,4.66
Petronia.Markman@gmail.com,16,4.22
Maridel.Klemperer@gmail.com,15,1.99
Alameda.Barney@gmail.com,31,2.79
Allis.Dawkins@gmail.com,161,4.83
Wendi.Concha@gmail.com,142,2.47
Fidelia.Malanie@gmail.com,66,2.02
Allis.Han@gmail.com,93,5.17
Elie.Winnick@gmail.com,157,4.15
Brianna.Havens@gmail.com,31,2.31
Elvira.Markman@gmail.com,59,5.78
Kalina.Laurianne@gmail.com,17,1.81
Imojean.Chem@gmail.com,105,1.28
Sarette.Nikaniki@gmail.com,108,3.71
Kate.Cullin@gmail.com,162,3.39
Ivett.Jena@gmail.com,105,4.01
Zia.Flita@gmail.com,50,1.27
Shell.Wesle@gmail.com,14,1.83
Hyacinthe.Engdahl@gmail.com,93,3.11
Gisela.Stanwood@gmail.com,127,1.7
Carolina.Bahr@gmail.com,14,3.03
Jennica.Edmund@gmail.com,4,5.16
Peri.Chauncey@gmail.com,156,5.98
Ebonee.Bluh@gmail.com,64,5.53
Ashlee.Aaberg@gmail.com,61,2.75
Dede.Land@gmail.com,123,5.35
Berget.Guildroy@gmail.com,60,1.29
Fidelia.Bivins@gmail.com,19,5.27
Norine.Robertson@gmail.com,144,5.12
Mady.Robertson@gmail.com,109,5.06
Vita.Ulphia@gmail.com,86,3.08
Ebonee.Amadas@gmail.com,52,1.38
Dolli.Faro@gmail.com,133,5.77
Jean.Roumell@gmail.com,21,5.5
Dominga.Chapland@gmail.com,159,3.77
Celisse.Alwin@gmail.com,56,5.51
Riannon.Ezar@gmail.com,153,1.14
Arlena.Craggie@gmail.com,161,3.56
Dagmar.Carey@gmail.com,118,4.26
Viviene.Valerio@gmail.com,137,5.12
Regina.Brunell@gmail.com,15,5.32
Catharine.Jenness@gmail.com,36,5.92
Cathie.Hathaway@gmail.com,71,4.2
Carilyn.Graig@gmail.com,1,5.19
Ursulina.Goddard@gmail.com,14,4.19
Dulcinea.Kenney@gmail.com,63,1.31
Elbertina.Henrie@gmail.com,122,5.36
Theodora.Brady@gmail.com,11,1.62
Trudie.Meter@gmail.com,131,5.4
Larine.Lowry@gmail.com,50,3.76
Elora.Boehike@gmail.com,129,4.22
Nicoli.Malina@gmail.com,1,5.2
Gerianna.Roscoe@gmail.com,132,2.34
Paule.Payson@gmail.com,148,4.92
Tatiania.Pip@gmail.com,138,4.68
Janenna.Zitvaa@gmail.com,16,5.94
Vinita.Rudolph@gmail.com,80,5.55
Margalo.Ahab@gmail.com,26,2.52
Genevra.Erskine@gmail.com,12,5.78
Tamqrah.Montgomery@gmail.com,41,1.72
Caressa.Ackerley@gmail.com,107,4.64
Marinna.Rossner@gmail.com,25,3.73
Grier.Robertson@gmail.com,52,4.06
Lindie.O'Neill@gmail.com,61,1.74
Melisent.Ader@gmail.com,133,3.36
Edith.Toor@gmail.com,165,3.31
Micheline.Lymann@gmail.com,166,4.97
Ashlee.Arquit@gmail.com,142,1.04
Christian.Corabella@gmail.com,107,5.73
Paulita.Hull@gmail.com,83,1.33
Valli.Hoenack@gmail.com,99,4.9
Mathilda.Oster@gmail.com,70,3.79
Maye.Konyn@gmail.com,74,2.14
Nananne.Calhoun@gmail.com,159,1.52
Blinni.Phi@gmail.com,90,5.62
Oralee.Gaspard@gmail.com,60,2.71
